name,course_type,institute_name,institute_tier,cgpa,cgpa_scale,year_of_grad,internship_count,internship_months,internship_employer_type,certifications,region,loan_amount,loan_emi,placed_3m,placed_6m,placed_12m,salary_lpa
Student_01278,MBA,IIT 78,1,6.97,10.0,2025,1,5,PSU,4,North,28.02,0.34,1,1,1,9.59
Student_01279,Engineering,University 79,2,8.48,10.0,2025,3,6,MNC,1,North,15.52,0.19,1,1,1,9.74
Student_01280,Engineering,University 80,2,7.24,10.0,2024,4,20,MNC,3,East,15.28,0.18,1,1,1,5.58
Student_01281,MCA,Regional Institute 81,2,6.79,10.0,2026,4,24,MNC,2,South,9.18,0.11,1,1,1,7.49
Student_01282,MCA,IIT 82,1,6.69,10.0,2025,3,9,Startup,3,South,14.41,0.17,1,1,1,13.29
Student_01283,MCA,University 83,2,7.51,10.0,2024,1,4,MNC,2,East,11.96,0.14,0,1,1,
Student_01284,Engineering,IIT 84,1,6.91,10.0,2025,0,0,,0,West,22.0,0.26,0,1,1,
Student_01285,MBA,Regional Institute 85,2,9.66,10.0,2025,0,0,,4,West,18.14,0.22,1,1,1,9.28
Student_01286,MCA,State Engineering College 86,2,6.39,10.0,2026,2,12,MNC,3,Central,8.87,0.11,0,1,1,
Student_01287,Engineering,University 87,2,6.6,10.0,2026,0,0,,3,South,17.79,0.21,0,1,1,
Student_01288,Engineering,University 88,2,8.64,10.0,2026,1,2,MNC,3,North,15.5,0.19,1,1,1,9.98
Student_01289,Engineering,IIT 89,1,6.07,10.0,2024,0,0,,1,North,26.79,0.32,1,1,1,10.23
Student_01290,Engineering,Regional Institute 90,2,7.98,10.0,2025,0,0,,4,West,14.27,0.17,0,1,1,
Student_01291,MBA,State Engineering College 91,2,9.8,10.0,2026,0,0,,5,South,16.52,0.2,1,1,1,8.39
Student_01292,MBA,Academy of 92,3,7.94,10.0,2026,1,3,MNC,1,South,11.39,0.14,0,1,1,
Student_01293,MBA,NIT 93,1,4.47,10.0,2026,2,6,Startup,0,South,29.41,0.35,1,1,1,9.01
Student_01294,MCA,State Engineering College 94,2,4.51,10.0,2024,2,12,MNC,0,North,8.27,0.1,1,1,1,5.92
Student_01295,Engineering,State Engineering College 95,2,5.9,10.0,2025,3,18,Startup,0,North,13.99,0.17,1,1,1,10.29
Student_01296,MBA,Institute of 96,3,8.63,10.0,2024,2,4,PSU,2,Central,12.69,0.15,0,1,1,
Student_01297,Engineering,State Engineering College 97,2,7.85,10.0,2025,3,9,PSU,2,North,12.54,0.15,1,1,1,4.15
Student_01298,MSc,NIT 98,1,10.0,10.0,2025,1,5,Startup,5,West,12.46,0.15,1,1,1,22.45
Student_01299,MCA,Regional Institute 99,2,6.36,10.0,2026,0,0,,2,West,9.58,0.11,0,0,1,
Student_01300,MCA,Regional Institute 00,2,7.86,10.0,2025,3,6,MNC,4,South,10.12,0.12,1,1,1,3.44
Student_01301,MCA,Regional Institute 01,2,7.15,10.0,2025,0,0,,2,South,10.17,0.12,0,0,0,
Student_01302,MCA,IIT 02,1,7.46,10.0,2026,0,0,,2,East,15.66,0.19,0,1,1,
Student_01303,Engineering,IIT 03,1,7.38,10.0,2024,3,9,MNC,2,South,23.03,0.28,1,1,1,9.32
Student_01304,MCA,University 04,2,5.89,10.0,2026,1,2,PSU,1,North,10.63,0.13,0,1,1,
Student_01305,MBA,NIT 05,1,8.49,10.0,2025,0,0,,4,North,28.34,0.34,1,1,1,13.82
Student_01306,Engineering,Academy of 06,3,7.41,10.0,2025,2,8,NGO,4,North,10.37,0.12,0,0,1,
Student_01307,MCA,University 07,2,9.97,10.0,2024,2,12,Startup,5,South,11.43,0.14,1,1,1,10.47
Student_01308,Engineering,State Engineering College 08,2,6.15,10.0,2026,1,2,MNC,2,South,13.43,0.16,1,1,1,6.51
Student_01309,MBA,State Engineering College 09,2,7.0,10.0,2026,0,0,,4,North,23.79,0.29,0,1,1,
Student_01310,MBA,College of 10,3,8.04,10.0,2025,0,0,,3,South,15.18,0.18,0,1,1,
Student_01311,MBA,College of 11,3,7.71,10.0,2026,1,4,MNC,3,West,14.51,0.17,1,1,1,4.57
Student_01312,MBA,Academy of 12,3,7.71,10.0,2025,1,2,MNC,2,West,13.8,0.17,0,0,1,
Student_01313,MBA,NIT 13,1,7.29,10.0,2025,0,0,,3,Central,26.33,0.32,1,1,1,25.21
Student_01314,MSc,BITS 14,1,9.24,10.0,2025,1,3,MNC,5,South,11.07,0.13,1,1,1,12.06
Student_01315,MCA,BITS 15,1,7.77,10.0,2025,2,4,Startup,3,South,14.6,0.18,1,1,1,19.4
Student_01316,Engineering,State Engineering College 16,2,7.17,10.0,2025,1,2,MNC,2,West,16.43,0.2,1,1,1,6.15
Student_01317,MBA,Regional Institute 17,2,6.4,10.0,2024,1,2,Startup,2,East,22.64,0.27,0,1,1,
Student_01318,Engineering,Academy of 18,3,9.24,10.0,2025,1,4,MNC,5,South,10.73,0.13,1,1,1,5.86
Student_01319,Engineering,College of 19,3,8.12,10.0,2024,2,8,MNC,4,South,9.42,0.11,1,1,1,3.0
Student_01320,Engineering,State Engineering College 20,2,7.41,10.0,2025,2,10,Startup,1,South,15.79,0.19,1,1,1,9.21
Student_01321,MBA,NIT 21,1,10.0,10.0,2026,0,0,,5,East,33.76,0.41,1,1,1,18.08
Student_01322,Engineering,Academy of 22,3,5.44,10.0,2024,3,12,MNC,2,South,9.14,0.11,0,1,1,
Student_01323,MBA,Regional Institute 23,2,6.38,10.0,2024,1,6,Startup,2,North,22.89,0.27,1,1,1,9.82
Student_01324,MSc,NIT 24,1,8.6,10.0,2025,2,10,Startup,4,West,14.03,0.17,1,1,1,13.41
Student_01325,MBA,Regional Institute 25,2,7.33,10.0,2026,0,0,,3,North,17.46,0.21,0,0,0,
Student_01326,MBA,University 26,2,7.73,10.0,2025,2,6,NGO,4,West,18.1,0.22,1,1,1,12.27
Student_01327,MCA,State Engineering College 27,2,5.49,10.0,2026,2,10,MNC,1,West,10.78,0.13,1,1,1,4.28
Student_01328,MBA,Institute of 28,3,6.28,10.0,2025,0,0,,3,South,13.33,0.16,1,1,1,5.88
Student_01329,MSc,Institute of 29,3,7.47,10.0,2024,1,6,MNC,4,Central,4.56,0.05,1,1,1,3.09
Student_01330,MBA,University 30,2,6.7,10.0,2025,1,2,PSU,3,South,21.18,0.25,1,1,1,14.01
Student_01331,MCA,BITS 31,1,6.16,10.0,2026,1,4,PSU,2,South,15.87,0.19,1,1,1,8.58
Student_01332,Engineering,State Engineering College 32,2,8.96,10.0,2025,1,2,NGO,5,Central,15.9,0.19,1,1,1,14.19
Student_01333,MSc,State Engineering College 33,2,6.26,10.0,2024,0,0,,1,North,6.56,0.08,1,1,1,6.85
Student_01334,Engineering,Regional Institute 34,2,6.52,10.0,2026,1,3,MNC,2,North,13.19,0.16,1,1,1,6.2
Student_01335,MCA,Regional Institute 35,2,7.2,10.0,2025,1,6,MNC,2,South,8.13,0.1,0,1,1,
Student_01336,MCA,University 36,2,5.94,10.0,2025,0,0,,2,West,11.29,0.14,0,0,1,
Student_01337,MBA,Regional Institute 37,2,6.66,10.0,2026,2,4,Startup,1,East,17.66,0.21,0,1,1,
Student_01338,MBA,Academy of 38,3,4.59,10.0,2026,2,8,MNC,0,South,14.44,0.17,0,0,0,
Student_01339,Engineering,Regional Institute 39,2,9.3,10.0,2026,2,10,Startup,4,North,17.74,0.21,1,1,1,11.58
Student_01340,MCA,Academy of 40,3,8.01,10.0,2025,3,15,Startup,2,South,5.83,0.07,1,1,1,4.01
Student_01341,Engineering,Institute of 41,3,9.31,10.0,2025,6,18,MNC,3,Central,9.59,0.12,1,1,1,6.2
Student_01342,Engineering,Regional Institute 42,2,8.49,10.0,2024,4,20,MNC,4,South,13.65,0.16,1,1,1,7.33
Student_01343,Engineering,NIT 43,1,7.67,10.0,2024,0,0,,3,East,21.76,0.26,1,1,1,9.73
Student_01344,Engineering,IIT 44,1,6.46,10.0,2026,1,5,PSU,2,West,23.24,0.28,1,1,1,10.79
Student_01345,Engineering,Regional Institute 45,2,8.06,10.0,2024,4,8,Startup,4,North,17.91,0.21,1,1,1,3.46
Student_01346,MCA,NIT 46,1,6.57,10.0,2026,2,10,Startup,3,West,13.0,0.16,1,1,1,8.22
Student_01347,Engineering,State Engineering College 47,2,9.55,10.0,2025,2,12,PSU,5,East,14.27,0.17,0,1,1,
Student_01348,Engineering,State Engineering College 48,2,6.85,10.0,2025,0,0,,2,East,16.39,0.2,0,0,0,
Student_01349,MSc,NIT 49,1,7.33,10.0,2025,2,10,MNC,1,South,10.75,0.13,1,1,1,6.52
Student_01350,MCA,University 50,2,9.31,10.0,2026,3,9,Startup,5,North,8.78,0.11,1,1,1,8.5
Student_01351,MBA,Regional Institute 51,2,7.62,10.0,2024,1,4,MNC,3,North,18.94,0.23,1,1,1,5.82
Student_01352,Engineering,University 52,2,7.81,10.0,2024,3,18,MNC,2,Central,13.58,0.16,1,1,1,7.77
Student_01353,MCA,NIT 53,1,5.91,10.0,2024,3,15,MNC,1,North,14.78,0.18,1,1,1,7.82
Student_01354,Engineering,Academy of 54,3,8.76,10.0,2025,1,2,MNC,4,North,12.39,0.15,1,1,1,4.03
Student_01355,MBA,Institute of 55,3,7.13,10.0,2024,1,4,Startup,4,South,11.69,0.14,0,0,1,
Student_01356,MCA,State Engineering College 56,2,7.11,10.0,2025,1,6,PSU,4,Central,10.64,0.13,1,1,1,9.08
Student_01357,MSc,BITS 57,1,7.33,10.0,2024,0,0,,2,East,12.74,0.15,1,1,1,7.35
Student_01358,MBA,Regional Institute 58,2,8.73,10.0,2026,1,3,PSU,4,North,17.9,0.21,1,1,1,7.82
Student_01359,MCA,Regional Institute 59,2,8.09,10.0,2025,1,4,NGO,4,North,10.98,0.13,1,1,1,8.72
Student_01360,MSc,State Engineering College 60,2,4.97,10.0,2026,2,6,Startup,1,South,9.13,0.11,0,1,1,
Student_01361,MCA,Academy of 61,3,6.41,10.0,2024,2,10,MNC,2,North,7.36,0.09,1,1,1,3.0
Student_01362,Engineering,University 62,2,7.13,10.0,2024,2,4,MNC,2,East,13.83,0.17,1,1,1,5.47
Student_01363,MBA,Academy of 63,3,8.36,10.0,2025,0,0,,4,North,12.35,0.15,0,1,1,
Student_01364,Engineering,College of 64,3,6.46,10.0,2024,1,2,NGO,1,South,9.88,0.12,0,1,1,
Student_01365,MBA,Academy of 65,3,7.81,10.0,2026,0,0,,5,West,16.62,0.2,0,0,1,
Student_01366,MSc,Academy of 66,3,7.55,10.0,2024,2,10,PSU,1,East,4.97,0.06,0,1,1,
Student_01367,Engineering,Regional Institute 67,2,5.48,10.0,2024,0,0,,3,West,14.22,0.17,0,0,1,
Student_01368,Engineering,Regional Institute 68,2,9.08,10.0,2025,2,6,MNC,4,North,12.94,0.16,1,1,1,7.59
Student_01369,MBA,State Engineering College 69,2,5.87,10.0,2024,0,0,,3,North,20.0,0.24,0,1,1,
Student_01370,Engineering,BITS 70,1,8.06,10.0,2026,2,10,MNC,5,West,23.71,0.28,1,1,1,18.25
Student_01371,Engineering,Institute of 71,3,9.14,10.0,2025,3,15,Startup,4,North,10.31,0.12,1,1,1,3.4
Student_01372,MBA,College of 72,3,7.53,10.0,2026,3,9,NGO,3,North,12.4,0.15,0,1,1,
Student_01373,MSc,University 73,2,6.08,10.0,2025,0,0,,2,North,8.98,0.11,0,1,1,
Student_01374,MBA,State Engineering College 74,2,7.14,10.0,2025,3,15,NGO,3,North,16.35,0.2,1,1,1,6.27
Student_01375,MBA,University 75,2,5.12,10.0,2026,1,4,MNC,1,West,20.93,0.25,1,1,1,5.87
Student_01376,Engineering,Regional Institute 76,2,7.01,10.0,2025,1,4,PSU,2,South,15.54,0.19,0,1,1,
Student_01377,MSc,University 77,2,9.86,10.0,2025,2,12,Startup,5,West,9.17,0.11,1,1,1,6.93
Student_01378,MBA,University 78,2,8.7,10.0,2025,0,0,,5,South,22.79,0.27,1,1,1,13.32
Student_01379,MBA,University 79,2,9.04,10.0,2025,0,0,,4,South,23.96,0.29,1,1,1,10.22
Student_01380,MBA,University 80,2,6.65,10.0,2024,1,2,MNC,3,South,19.1,0.23,1,1,1,13.61
Student_01381,Engineering,State Engineering College 81,2,8.33,10.0,2025,0,0,,4,East,13.66,0.16,0,1,1,
Student_01382,Engineering,University 82,2,9.56,10.0,2026,2,10,Startup,5,South,12.66,0.15,1,1,1,7.8
Student_01383,MBA,State Engineering College 83,2,7.2,10.0,2025,1,6,PSU,2,South,16.23,0.19,1,1,1,10.23
Student_01384,MSc,BITS 84,1,9.18,10.0,2026,0,0,,5,North,10.59,0.13,1,1,1,7.68
Student_01385,Engineering,Academy of 85,3,6.57,10.0,2026,1,6,Startup,4,North,10.67,0.13,0,0,1,
Student_01386,MSc,State Engineering College 86,2,8.17,10.0,2025,4,8,PSU,5,West,9.29,0.11,1,1,1,4.72
Student_01387,MSc,Regional Institute 87,2,9.18,10.0,2024,2,4,PSU,3,North,7.49,0.09,1,1,1,7.29
Student_01388,MBA,NIT 88,1,8.17,10.0,2024,1,3,PSU,4,West,35.6,0.43,1,1,1,21.97
Student_01389,MCA,State Engineering College 89,2,6.87,10.0,2025,3,12,MNC,1,South,10.99,0.13,1,1,1,9.46
Student_01390,MCA,University 90,2,7.15,10.0,2024,0,0,,4,West,9.78,0.12,1,1,1,6.7
Student_01391,Engineering,Institute of 91,3,8.39,10.0,2025,1,6,Startup,4,South,12.18,0.15,0,1,1,
Student_01392,MCA,BITS 92,1,6.22,10.0,2024,0,0,,2,South,13.34,0.16,0,1,1,
Student_01393,MBA,State Engineering College 93,2,6.97,10.0,2026,1,6,Startup,2,West,21.61,0.26,0,1,1,
Student_01394,MBA,College of 94,3,9.13,10.0,2024,1,6,PSU,5,West,13.07,0.16,0,1,1,
Student_01395,Engineering,NIT 95,1,8.04,10.0,2026,3,9,Startup,3,West,24.23,0.29,1,1,1,13.43
Student_01396,MCA,Institute of 96,3,6.35,10.0,2024,3,9,Startup,3,South,8.11,0.1,1,1,1,8.01
Student_01397,Engineering,Academy of 97,3,7.0,10.0,2024,1,6,MNC,1,Central,11.0,0.13,0,0,1,
Student_01398,MBA,Institute of 98,3,8.47,10.0,2024,2,4,MNC,3,North,15.53,0.19,1,1,1,7.19
Student_01399,Engineering,IIT 99,1,6.89,10.0,2026,3,12,Startup,2,East,24.46,0.29,1,1,1,8.05
Student_01400,Engineering,State Engineering College 00,2,7.57,10.0,2025,3,9,MNC,2,North,14.08,0.17,1,1,1,8.57
Student_01401,Engineering,State Engineering College 01,2,9.6,10.0,2026,2,4,MNC,5,North,15.53,0.19,1,1,1,5.85
Student_01402,MCA,University 02,2,6.6,10.0,2026,3,18,Startup,0,South,10.05,0.12,1,1,1,10.34
Student_01403,MSc,Regional Institute 03,2,10.0,10.0,2025,2,8,MNC,5,North,8.24,0.1,1,1,1,4.61
Student_01404,MBA,Academy of 04,3,5.91,10.0,2025,1,4,Startup,1,Central,15.46,0.19,0,1,1,
Student_01405,MSc,Academy of 05,3,7.88,10.0,2024,0,0,,3,East,6.69,0.08,0,0,1,
Student_01406,MBA,NIT 06,1,8.23,10.0,2024,1,6,Startup,4,South,24.59,0.3,1,1,1,26.33
Student_01407,MBA,College of 07,3,8.6,10.0,2025,2,12,MNC,5,South,12.59,0.15,1,1,1,5.9
Student_01408,MCA,Regional Institute 08,2,6.36,10.0,2025,2,6,MNC,2,South,9.64,0.12,1,1,1,8.69
Student_01409,Engineering,Regional Institute 09,2,7.43,10.0,2025,0,0,,1,West,17.08,0.21,0,0,1,
Student_01410,MBA,Regional Institute 10,2,6.22,10.0,2025,1,4,PSU,2,West,21.77,0.26,1,1,1,8.9
Student_01411,Engineering,University 11,2,6.8,10.0,2024,0,0,,2,North,12.63,0.15,0,1,1,
Student_01412,Engineering,Institute of 12,3,8.32,10.0,2026,1,5,Startup,4,East,11.55,0.14,1,1,1,5.07
Student_01413,MBA,State Engineering College 13,2,6.73,10.0,2026,1,3,PSU,4,South,23.85,0.29,1,1,1,8.21
Student_01414,MSc,Institute of 14,3,8.62,10.0,2024,0,0,,4,West,4.62,0.06,1,1,1,3.0
Student_01415,Engineering,IIT 15,1,7.59,10.0,2025,3,15,MNC,4,South,21.86,0.26,1,1,1,23.09
Student_01416,Engineering,State Engineering College 16,2,9.4,10.0,2024,3,9,PSU,5,North,13.2,0.16,1,1,1,8.43
Student_01417,MBA,State Engineering College 17,2,6.31,10.0,2025,2,6,MNC,2,South,18.83,0.23,1,1,1,5.72
Student_01418,MBA,BITS 18,1,7.54,10.0,2026,1,4,Startup,4,West,24.54,0.29,1,1,1,15.7
Student_01419,MBA,BITS 19,1,8.18,10.0,2026,3,12,Startup,4,West,35.3,0.42,1,1,1,18.63
Student_01420,Engineering,University 20,2,10.0,10.0,2024,1,2,PSU,5,East,13.74,0.16,1,1,1,10.32
Student_01421,Engineering,Institute of 21,3,9.68,10.0,2025,2,8,MNC,5,North,10.73,0.13,1,1,1,5.81
Student_01422,Engineering,BITS 22,1,8.21,10.0,2024,1,3,MNC,3,East,24.45,0.29,1,1,1,15.53
Student_01423,Engineering,Regional Institute 23,2,6.85,10.0,2024,2,6,Startup,3,West,15.14,0.18,0,1,1,
Student_01424,MBA,State Engineering College 24,2,9.72,10.0,2024,3,12,MNC,5,North,23.63,0.28,1,1,1,17.29
Student_01425,Engineering,Institute of 25,3,7.01,10.0,2025,1,6,Startup,2,South,10.1,0.12,1,1,1,4.14
Student_01426,Engineering,IIT 26,1,8.62,10.0,2026,2,6,Startup,4,North,23.07,0.28,1,1,1,11.31
Student_01427,Engineering,Institute of 27,3,6.27,10.0,2024,1,4,PSU,1,East,10.55,0.13,0,0,1,
Student_01428,MBA,Academy of 28,3,8.8,10.0,2025,0,0,,5,West,11.44,0.14,0,1,1,
Student_01429,MBA,State Engineering College 29,2,5.72,10.0,2024,2,10,MNC,1,North,22.68,0.27,1,1,1,5.55
Student_01430,Engineering,Regional Institute 30,2,6.59,10.0,2025,1,3,Startup,2,Central,16.62,0.2,0,1,1,
Student_01431,MBA,Regional Institute 31,2,8.09,10.0,2026,5,10,Startup,4,West,23.98,0.29,1,1,1,8.6
Student_01432,Engineering,University 32,2,7.94,10.0,2026,0,0,,2,East,14.03,0.17,0,1,1,
Student_01433,MSc,University 33,2,9.5,10.0,2026,0,0,,3,Central,6.48,0.08,1,1,1,6.41
Student_01434,MSc,University 34,2,8.03,10.0,2024,0,0,,3,North,9.29,0.11,1,1,1,6.28
Student_01435,MSc,Regional Institute 35,2,8.77,10.0,2025,2,4,Startup,5,South,6.92,0.08,0,1,1,
Student_01436,MBA,University 36,2,6.38,10.0,2026,2,4,MNC,1,Central,16.51,0.2,1,1,1,6.48
Student_01437,Engineering,Regional Institute 37,2,8.7,10.0,2024,1,2,PSU,3,North,14.78,0.18,1,1,1,8.37
Student_01438,Engineering,University 38,2,4.61,10.0,2026,1,5,PSU,0,Central,13.92,0.17,1,1,1,5.34
Student_01439,MBA,Institute of 39,3,8.09,10.0,2025,0,0,,5,East,14.84,0.18,0,1,1,
Student_01440,Engineering,State Engineering College 40,2,8.08,10.0,2024,1,4,Startup,2,South,15.18,0.18,1,1,1,7.38
Student_01441,Engineering,BITS 41,1,8.19,10.0,2025,4,20,Startup,2,North,21.99,0.26,1,1,1,20.18
Student_01442,MBA,IIT 42,1,7.2,10.0,2025,3,15,MNC,3,Central,31.48,0.38,1,1,1,11.74
Student_01443,Engineering,Regional Institute 43,2,5.77,10.0,2026,1,2,NGO,3,North,15.02,0.18,1,1,1,7.79
Student_01444,MBA,College of 44,3,9.35,10.0,2025,2,12,MNC,3,North,11.89,0.14,1,1,1,6.35
Student_01445,MSc,University 45,2,8.54,10.0,2026,1,5,Startup,5,East,8.22,0.1,1,1,1,7.82
Student_01446,Engineering,University 46,2,7.65,10.0,2025,1,4,NGO,3,South,14.83,0.18,0,1,1,
Student_01447,Engineering,Regional Institute 47,2,6.29,10.0,2024,1,3,Startup,2,West,15.99,0.19,1,1,1,8.66
Student_01448,Engineering,Academy of 48,3,6.54,10.0,2024,3,6,PSU,4,North,11.4,0.14,0,1,1,
Student_01449,Engineering,IIT 49,1,9.56,10.0,2025,0,0,,5,North,19.2,0.23,1,1,1,12.35
Student_01450,Engineering,University 50,2,7.32,10.0,2025,1,6,PSU,2,North,17.34,0.21,1,1,1,11.13
Student_01451,Engineering,College of 51,3,5.77,10.0,2025,1,3,PSU,0,East,11.66,0.14,0,0,1,
Student_01452,Engineering,BITS 52,1,6.58,10.0,2025,1,6,MNC,1,West,24.44,0.29,1,1,1,11.27
Student_01453,Engineering,Regional Institute 53,2,8.95,10.0,2024,3,6,Startup,4,East,15.28,0.18,1,1,1,6.23
Student_01454,MBA,Academy of 54,3,7.2,10.0,2025,1,6,Startup,1,South,16.34,0.2,1,1,1,7.48
Student_01455,Engineering,Regional Institute 55,2,6.81,10.0,2025,2,10,MNC,1,East,12.6,0.15,0,1,1,
Student_01456,MBA,Academy of 56,3,6.94,10.0,2026,2,6,Startup,2,North,15.06,0.18,0,1,1,
Student_01457,Engineering,Institute of 57,3,6.18,10.0,2026,2,10,MNC,1,North,9.97,0.12,0,0,1,
Student_01458,Engineering,College of 58,3,7.81,10.0,2025,2,6,PSU,3,East,10.66,0.13,1,1,1,7.86
Student_01459,MSc,IIT 59,1,6.73,10.0,2025,1,2,Startup,4,North,14.13,0.17,1,1,1,7.62
Student_01460,MSc,IIT 60,1,7.53,10.0,2025,3,9,Startup,3,South,11.83,0.14,1,1,1,4.51
Student_01461,MBA,IIT 61,1,5.94,10.0,2025,1,3,Startup,4,West,29.59,0.36,1,1,1,24.05
Student_01462,Engineering,Regional Institute 62,2,7.49,10.0,2025,2,6,MNC,5,West,14.62,0.18,1,1,1,6.46
Student_01463,Engineering,Regional Institute 63,2,4.0,10.0,2026,3,18,Startup,0,South,15.51,0.19,1,1,1,3.75
Student_01464,Engineering,State Engineering College 64,2,7.18,10.0,2024,1,6,Startup,3,East,12.34,0.15,1,1,1,4.08
Student_01465,Engineering,College of 65,3,7.43,10.0,2026,2,6,MNC,3,East,10.8,0.13,0,1,1,
Student_01466,MBA,State Engineering College 66,2,6.35,10.0,2025,3,6,Startup,2,North,21.99,0.26,1,1,1,9.47
Student_01467,MSc,University 67,2,7.04,10.0,2024,0,0,,3,East,6.46,0.08,0,1,1,
Student_01468,Engineering,State Engineering College 68,2,8.57,10.0,2024,0,0,,1,West,17.58,0.21,1,1,1,10.68
Student_01469,MCA,Regional Institute 69,2,6.65,10.0,2025,1,5,NGO,3,South,10.13,0.12,0,1,1,
Student_01470,MCA,Regional Institute 70,2,8.04,10.0,2026,1,4,MNC,4,East,9.89,0.12,1,1,1,8.5
Student_01471,MBA,Institute of 71,3,6.66,10.0,2025,2,12,Startup,1,North,15.92,0.19,0,0,1,
Student_01472,MBA,Academy of 72,3,6.69,10.0,2024,2,12,NGO,3,West,13.73,0.16,1,1,1,5.11
Student_01473,MBA,Academy of 73,3,8.91,10.0,2026,0,0,,5,North,11.78,0.14,0,0,1,
Student_01474,Engineering,BITS 74,1,8.47,10.0,2025,2,6,PSU,5,North,19.04,0.23,1,1,1,13.18
Student_01475,MSc,Academy of 75,3,8.44,10.0,2026,1,4,MNC,3,West,5.24,0.06,1,1,1,3.0
Student_01476,MSc,NIT 76,1,6.84,10.0,2024,0,0,,2,North,12.04,0.14,1,1,1,5.58
Student_01477,MBA,University 77,2,7.01,10.0,2024,1,3,MNC,2,Central,22.03,0.26,0,0,1,
Student_01478,MBA,University 78,2,7.01,10.0,2024,1,3,PSU,3,North,18.24,0.22,1,1,1,12.91
Student_01479,Engineering,BITS 79,1,4.62,10.0,2025,3,18,Startup,1,East,18.39,0.22,1,1,1,7.31
Student_01480,MSc,State Engineering College 80,2,7.78,10.0,2026,1,6,NGO,4,South,9.37,0.11,1,1,1,5.19
Student_01481,Engineering,Institute of 81,3,6.05,10.0,2025,1,2,Startup,3,South,11.72,0.14,0,1,1,
Student_01482,MCA,University 82,2,7.62,10.0,2026,0,0,,3,Central,9.21,0.11,1,1,1,7.89
Student_01483,Engineering,State Engineering College 83,2,8.15,10.0,2026,2,8,PSU,3,East,15.97,0.19,1,1,1,5.91
Student_01484,Engineering,Regional Institute 84,2,7.73,10.0,2025,0,0,,5,Central,12.68,0.15,0,0,1,
Student_01485,Engineering,University 85,2,7.67,10.0,2025,0,0,,4,East,16.53,0.2,1,1,1,5.23
Student_01486,Engineering,Institute of 86,3,7.71,10.0,2024,2,4,PSU,3,South,9.22,0.11,0,1,1,
Student_01487,Engineering,Regional Institute 87,2,7.99,10.0,2026,2,4,NGO,3,North,13.91,0.17,1,1,1,11.48
Student_01488,MBA,IIT 88,1,7.33,10.0,2025,1,4,Startup,4,South,29.92,0.36,1,1,1,16.62
Student_01489,Engineering,BITS 89,1,9.15,10.0,2025,2,6,MNC,5,South,24.7,0.3,1,1,1,12.36
Student_01490,MBA,Institute of 90,3,9.61,10.0,2025,3,9,PSU,5,South,16.15,0.19,1,1,1,5.06
Student_01491,MSc,College of 91,3,8.99,10.0,2024,1,5,Startup,5,South,6.04,0.07,1,1,1,4.38
Student_01492,MBA,Institute of 92,3,7.58,10.0,2024,0,0,,2,North,11.48,0.14,0,1,1,
Student_01493,Engineering,Institute of 93,3,8.13,10.0,2024,0,0,,5,South,11.78,0.14,0,1,1,
Student_01494,MBA,IIT 94,1,9.87,10.0,2025,2,4,NGO,5,North,34.35,0.41,1,1,1,18.14
Student_01495,MBA,NIT 95,1,7.45,10.0,2025,3,18,PSU,3,South,29.48,0.35,1,1,1,15.55
Student_01496,MCA,College of 96,3,6.34,10.0,2026,0,0,,1,North,6.99,0.08,0,0,0,
Student_01497,Engineering,University 97,2,7.14,10.0,2024,0,0,,2,North,15.99,0.19,0,1,1,
Student_01498,Engineering,Regional Institute 98,2,7.68,10.0,2024,2,8,Startup,4,West,16.03,0.19,1,1,1,10.8
Student_01499,Engineering,University 99,2,6.81,10.0,2025,1,5,PSU,2,North,12.73,0.15,1,1,1,5.38
Student_01500,MBA,BITS 00,1,7.24,10.0,2025,0,0,,2,North,34.05,0.41,1,1,1,18.92
Student_01501,MCA,Institute of 01,3,5.74,10.0,2024,3,9,MNC,2,South,7.09,0.09,1,1,1,3.0
Student_01502,MBA,IIT 02,1,6.28,10.0,2026,2,8,Startup,2,East,35.04,0.42,1,1,1,10.64
Student_01503,Engineering,Regional Institute 03,2,7.77,10.0,2025,1,5,PSU,3,North,17.13,0.21,1,1,1,9.64
Student_01504,Engineering,NIT 04,1,8.85,10.0,2026,1,3,MNC,5,West,21.78,0.26,1,1,1,22.19
Student_01505,MBA,College of 05,3,8.29,10.0,2026,2,8,Startup,3,North,14.87,0.18,1,1,1,7.67
Student_01506,Engineering,IIT 06,1,9.32,10.0,2025,0,0,,5,West,20.51,0.25,1,1,1,17.84
Student_01507,Engineering,Institute of 07,3,8.34,10.0,2026,3,15,MNC,4,North,10.96,0.13,1,1,1,6.57
Student_01508,Engineering,State Engineering College 08,2,8.96,10.0,2026,2,8,Startup,4,North,12.88,0.15,1,1,1,9.88
Student_01509,Engineering,Academy of 09,3,7.7,10.0,2026,0,0,,5,Central,10.92,0.13,1,1,1,3.7
Student_01510,Engineering,State Engineering College 10,2,8.21,10.0,2026,2,8,NGO,3,North,14.0,0.17,0,1,1,
Student_01511,Engineering,BITS 11,1,7.05,10.0,2025,1,3,Startup,3,East,23.09,0.28,1,1,1,15.12
Student_01512,Engineering,University 12,2,6.84,10.0,2026,2,10,PSU,2,East,16.61,0.2,1,1,1,6.38
Student_01513,MCA,University 13,2,7.35,10.0,2024,0,0,,1,West,9.45,0.11,0,1,1,
